article,primary_category,all_categories,confidence,processing_time,error
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15d.md/l15d.md,Culture,"Culture, Literary Expressions, History, Folklore, Social Issues, Language",0.9,2.092226266860962,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Positive-Psychology.transcript.txt/Understanding-Positive-Psychology.transcript.txt,Ecology,"Ecology, Health, Science, Personal Reflections",0.95,1.7525227069854736,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Shoku-The-Culture-of-Eating.transcript.txt/Understanding-Shoku-The-Culture-of-Eating.transcript.txt,Health,"Health, Food, Culture, Social Issues",0.9,1.474830150604248,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1521.txt/1521.txt,Philosophy,"Philosophy, Culture, Literary Expressions, Social Issues",0.85,1.8632934093475342,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1522.txt/1522.txt,Science,"Science, Social Issues, Philosophy",0.8,1.57191801071167,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-abundance-an-interview-with-steven-kotler.md,Technology,"Technology, Science, Business, Education, Social Issues, Culture",0.95,2.5079762935638428,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/secret-meet-adversity-head-on-laurence-gonzales_gpt-4o-mini.md/secret-meet-adversity-head-on-laurence-gonzales_gpt-4o-mini.md,Ecology,"Ecology, Philosophy, Social Issues, Personal Reflections, Health",0.95,2.344332218170166,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15c.md/l15c.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History",0.9,4.534466981887817,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/secret-healthy-hitchhiking-eat-junk-food_gpt-4o-mini.md/secret-healthy-hitchhiking-eat-junk-food_gpt-4o-mini.md,Health,"Health, Culture, Social Issues, Philosophy, Education",0.9,3.4263739585876465,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19c1.md/a19c1.md,Culture,"Culture, History, Literary Expressions, Mythology, Research, Education",0.95,2.2455196380615234,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-consciousness-enables-conscious-evolution.md,Science,"Science, Philosophy, Education, Culture, Research",0.95,2.1312131881713867,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/secret-youve-guarding-isnt_gpt-4o-mini.md/secret-youve-guarding-isnt_gpt-4o-mini.md,Social Issues,"Social Issues, Ecology, Philosophy, Culture, Personal Reflections",0.95,2.1064889430999756,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15d1.md/l15d1.md,Culture,"Culture, Literary Expressions, History, Folklore, Social Issues",0.95,2.3024795055389404,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19d.md/a19d.md,Culture,"Culture, Literary Expressions, History",0.9,1.6226494312286377,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0151.txt/Stoicism_Buddhism_Epicureanism_Quotes_0151.txt,Philosophy,"Philosophy, Social Issues, Literary Expressions, Personal Reflections",0.9,1.6901826858520508,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1523.txt/1523.txt,Nonsensical Expressions,"Nonsensical Expressions, Daily Life Reflections, Abstract Expressions",0.9,1.574124813079834,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a19e.md/a19e.md,Culture,"Culture, Literary Expressions, Research",0.9,1.3701293468475342,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15e.md/l15e.md,Culture,"Culture, Literary Expressions, History, Folklore, Research",0.95,2.1139345169067383,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/security-mostly-superstition-exist-nature-life-either-daring-adventure-nothing_gpt-4o-mini.md/security-mostly-superstition-exist-nature-life-either-daring-adventure-nothing_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Personal Reflections",0.95,1.96286940574646,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0152.txt/Stoicism_Buddhism_Epicureanism_Quotes_0152.txt,Philosophy,"Philosophy, Education, Culture, Personal Reflections",0.9,1.7782020568847656,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-darwinian-empathy.md,Science,"Science, Culture, Philosophy, Social Issues, Education, Health",0.95,2.1850664615631104,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Wuwei-The-Daoist-Art-of-Going-With-the-Flow.transcript.txt/Understanding-Wuwei-The-Daoist-Art-of-Going-With-the-Flow.transcript.txt,Philosophy,"Philosophy, Culture, Literary Expressions, Education, Religion, Social Issues",0.95,1.6265623569488525,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1524.txt/1524.txt,Politics,"Politics, Social Issues, Gender",0.9,1.4220781326293945,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/security-systems-fail-one-two-ways-fail-stop-bad-guy-mistakenly-stop-good-guy-tsa_gpt-4o-mini.md/security-systems-fail-one-two-ways-fail-stop-bad-guy-mistakenly-stop-good-guy-tsa_gpt-4o-mini.md,Security,"Security, Social Issues, Politics, Culture, Philosophy, Technology",0.95,1.5880796909332275,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15e1.md/l15e1.md,Culture,"Culture, Literary Expressions, History, Folklore, Social Issues",0.9,2.058711051940918,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0153.txt/Stoicism_Buddhism_Epicureanism_Quotes_0153.txt,Philosophy,"Philosophy, Personal Reflections, Culture, Daily Life Reflections",0.9,1.6126952171325684,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/security-word-mean-relation-life-know-today-part-means-safety-freedom-fr_gpt-4o-mini.md/security-word-mean-relation-life-know-today-part-means-safety-freedom-fr_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Health, Culture",0.95,1.4769980907440186,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-Warfare-An-Evolutionary-Approach.transcript.txt/Understanding-Warfare-An-Evolutionary-Approach.transcript.txt,Science,"Science, Research, Culture, Social Issues, Anthropology, Biology",0.95,2.7631943225860596,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1525.txt/1525.txt,Music,"Music, Abstract Expressions, Writing",0.9,1.5646202564239502,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-emergent-computation.md,Science,"Science, Technology, Research, Biology, Engineering, Environment",0.95,2.2149887084960938,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-fairness.md,Science,"Science, Social Issues, Culture, Philosophy, Research, Environment",0.95,1.8713483810424805,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-inclusion.transcript.txt/Understanding-inclusion.transcript.txt,Social Issues,"Social Issues, Culture, Health, Education",0.95,1.9893884658813477,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0154.txt/Stoicism_Buddhism_Epicureanism_Quotes_0154.txt,Philosophy,"Philosophy, Personal Reflections, Literary Expressions, Daily Life Reflections",0.9,1.888732671737671,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1526.txt/1526.txt,Music,"Music, Culture, Art",0.9,1.5697417259216309,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/see-books-believe-75-newspapers-believe-50-tv-news-believe-25-make-5-anchorman_gpt-4o-mini.md/see-books-believe-75-newspapers-believe-50-tv-news-believe-25-make-5-anchorman_gpt-4o-mini.md,Culture,"Culture, Social Issues, Education, Philosophy",0.9,1.7923786640167236,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-kotodama-the-spirit-of-language.transcript.txt/Understanding-kotodama-the-spirit-of-language.transcript.txt,Culture,"Culture, Language, Philosophy, Social Issues",0.9,2.0404882431030273,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-fairness3.md,Science,"Science, Social Issues, Ecology, Biology, Politics, Education",0.95,2.0773115158081055,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15f.md/l15f.md,Culture,"Culture, Literary Expressions, Folklore, History, Social Issues, Education",0.95,2.376981258392334,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1527.txt/1527.txt,Health,"Health, Social Issues, Culture",0.9,1.380382776260376,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0155.txt/Stoicism_Buddhism_Epicureanism_Quotes_0155.txt,Philosophy,"Philosophy, Literary Expressions, Culture, Social Issues",0.95,1.9480903148651123,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a21.md/a21.md,Culture,"Culture, Literary Expressions, History, Mythology, Social Issues",0.95,2.0175302028656006,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-the-Hare-and-Ke-intermittent-fasting.transcript.txt/Understanding-the-Hare-and-Ke-intermittent-fasting.transcript.txt,Health,"Health, Science, Nutrition",0.9,1.8074312210083008,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15g.md/l15g.md,Culture,"Culture, Literary Expressions, History, Folklore, Social Issues, Mythology",0.95,2.130723237991333,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0156.txt/Stoicism_Buddhism_Epicureanism_Quotes_0156.txt,Philosophy,"Philosophy, Culture, Literary Expressions, Religion",0.9,1.92344331741333,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Understanding-the-Importance-of-Looking-After-Ourselves.transcript.txt/Understanding-the-Importance-of-Looking-After-Ourselves.transcript.txt,Health,"Health, Social Issues, Personal Reflections",0.95,1.716658115386963,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15h.md/l15h.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History, Education",0.95,1.9890027046203613,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1528.txt/1528.txt,Literary Expressions,"Literary Expressions, Philosophy, Personal Reflections",0.9,1.2366008758544922,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolutionary-advantage-of-depression.md,Health,"Health, Science, Social Issues, Research, Philosophy, Culture",0.95,2.091376543045044,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a21a.md/a21a.md,Culture,"Culture, Folklore, Mythology, Literary Expressions, Research, Social Issues",0.95,2.487098217010498,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/see-men-admire-dogs-mme-de-sevigne-1626-1696_gpt-4o-mini.md/see-men-admire-dogs-mme-de-sevigne-1626-1696_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Ethics",0.9,2.711171865463257,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/see-near-future-crisis-approaching-unnerves-causes-tremble-safety-country-resul_gpt-4o-mini.md/see-near-future-crisis-approaching-unnerves-causes-tremble-safety-country-resul_gpt-4o-mini.md,Social Issues,"Social Issues, Politics, Culture, Philosophy, Education, Health",0.95,2.0314993858337402,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15e2.md/l15e2.md,Culture,"Culture, Literary Expressions, History, Mythology, Social Issues",0.9,4.677524566650391,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0157.txt/Stoicism_Buddhism_Epicureanism_Quotes_0157.txt,Philosophy,"Philosophy, Personal Reflections, Culture",0.9,1.9360027313232422,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a20.md/a20.md,Culture,"Culture, Literary Expressions, History, Social Issues, Education",0.95,4.34123682975769,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Unique-sources-of-ikigai.transcript.txt/Unique-sources-of-ikigai.transcript.txt,Culture,"Culture, Social Issues, Personal Reflections, Education",0.9,1.7081644535064697,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1529.txt/1529.txt,Food,"Food, Culture, Personal Reflections",0.9,1.612112283706665,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a22a.md/a22a.md,Culture,"Culture, Literary Expressions, History",0.95,1.4091119766235352,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0158.txt/Stoicism_Buddhism_Epicureanism_Quotes_0158.txt,Philosophy,"Philosophy, Literary Expressions, Culture, Abstract Expressions",0.9,1.7695858478546143,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolutionary-basis-for-obesity.md,Health,"Health, Science, Research, Social Issues, Culture, Philosophy",0.9,2.287889242172241,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a22.md/a22.md,Culture,"Culture, Literary Expressions, Folklore, Social Issues, History, Research",0.95,2.450892448425293,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0150.txt/Stoicism_Buddhism_Epicureanism_Quotes_0150.txt,Philosophy,"Philosophy, Literary Expressions, Social Issues",0.9,7.999019145965576,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a1a.md/a1a.md,Culture,"Culture, Literary Expressions, History, Folklore, Mythology",0.95,5.835721015930176,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/see-need-wait-asked-already-refuse_gpt-4o-mini.md/see-need-wait-asked-already-refuse_gpt-4o-mini.md,Social Issues,"Social Issues, Philosophy, Culture, Health, Education, Politics",0.95,2.535372734069824,
/var/lib/vectordbs/appliedanthropology/embed_data.text/yt_transcripts/Unlocking-Personal-Growth-Through-Martial-Arts-Training.transcript.txt/Unlocking-Personal-Growth-Through-Martial-Arts-Training.transcript.txt,Culture,"Culture, Health, Education, Art",0.9,1.923865556716919,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15i.md/l15i.md,Culture,"Culture, Literary Expressions, History, Folklore, Social Issues",0.9,3.019805431365967,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l16a.md/l16a.md,Culture,"Culture, Literary Expressions, Research",0.9,1.551063060760498,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0159.txt/Stoicism_Buddhism_Epicureanism_Quotes_0159.txt,Philosophy,"Philosophy, Literary Expressions, Culture, Personal Reflections",0.95,1.9155395030975342,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolution-of-language-and-its-speakers.md,Language,"Language, Culture, Science, Education, Social Issues, Philosophy",0.95,4.825288534164429,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/a22b.md/a22b.md,Culture,"Culture, Literary Expressions, Social Issues",0.9,1.8827710151672363,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/1531.txt/1531.txt,Literary Expressions,"Literary Expressions, Writing, Abstract Expressions",0.9,1.567713975906372,
/var/lib/vectordbs/appliedanthropology/embed_data.text/prosocial.world/embed_data.text/posts_the-evolutionary-ecology-of-cancer-an-interview-with-athena-aktipis.md,Health,"Health, Science, Research, Biology, Education, Evolution",0.95,2.787031888961792,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_0160.txt/Stoicism_Buddhism_Epicureanism_Quotes_0160.txt,Literary Expressions,"Literary Expressions, Philosophy, Abstract Expressions, Personal Reflections",0.9,1.7948412895202637,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/l15j.md/l15j.md,Culture,"Culture, Literary Expressions, History, Social Issues, Folklore",0.95,3.1317718029022217,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/see-onion-ring-answer_gpt-4o-mini.md/see-onion-ring-answer_gpt-4o-mini.md,Philosophy,"Philosophy, Culture, Social Issues, Education, Mindfulness",0.95,2.776283025741577,
